Inventario;Tipo materiale dell'inventario;Valore inventariale;Prezzo acquisto;Dati scarto/cancellazione;Sezione;Collocazione;Specificazione;Sequenza;Data inv.;Stato copia;Disponibilità;Precisazione inventario;Tipo provenienza;Tipo materiale;Tipo documento;Id.;Id. SBN;Descrizione isbd;Legami con titoli superiori o supplementi
RDm 218 ;;0;0;;FR.A;CORRISP;VENTL; ;23/02/93;;;L 5, R 2;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625599;;"[*Lettere] 1946 maggio 15 - 1953 maggio 20, Roma [a Giuseppe Raimondi] / Lionello Venturi. [Lettere] 1946 maggio 24 - 1953 marzo 28 [a] Lionello Venturi / Giuseppe Raimondi. - 1946-1953. - 8 c. ; 295 x 220 mm + 3 buste + pieghevole (1 c.) + invito (1 c.). ((Tre lettere intestate ""Congresso nazionale democratico delle arti figurative"", due lettere intestate ""Mostra di Pablo Picasso"". - Lettere di G. R. minute ds., una non firmata. - Allegati pubblicita del congresso e invito alla mostra.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 219 ;;0;0;;FR.A;CORRISP;GROMM; ;23/02/93;;;L 5, CI 10;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625598;;"[*Lettere e cartoline intestate] 1928 febbraio 15 - 1930 giugno 25, Torino [a Giuseppe] Raimondi / [Mario] Gromo. - 1928-1930. - 21 p. su 16 c. ; 145 x 230 mm + 2 buste. ((Una lettera intestata ""Fratelli Buratti editori"", tutto il resto intestato ""Fratelli Ribet editori"".";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 220 ;;0;0;;FR.A;CORRISP;LIVIG; ;23/02/93;;;L 2;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625597;;"[*Biglietto intestato e lettera] 1963 agosto 25 - 1970  luglio 7, Chexbres [e] Milano [a Giuseppe] Raimondi / Grazia Livi. [Minuta di risposta 1970?, Bologna] [a Grazia Livi] / Giuseppe Raimondi. - 1963-1970. - 4 p. su 3 c. ; 218 x 153 mm + 1 busta + dattiloscritto (1 c. ; 87 x 195 mm). ((Biglietto intestato ""Epoca"". - Allegate risposta ds. di Bacchelli ad una inchiesta sui vizi capitali.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 221 ;;0;0;;FR.A;CORRISP;GIARC; ;23/02/93;;;L 21, CI 5;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625600;;"[*Lettere e cartoline illustrate] 1928 marzo 12 - 1931 febbraio 12, Milano [a] Giuseppe Raimondi / Cesare Giardini. - 1928-1931. - 31 p. su 27 c. ; 282 x 225 mm + 19 buste. ((Tutte intestate ""Alpes, casa editrice"".";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 222 ;;0;0;;FR.A;CORRISP;LENZS; ;23/02/93;;;L 2;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625602;;"[*Lettere] 1976 novembre 9 - [197.?, s.l.] [a Giuseppe Raimondi] / Sergio Lenzi. - 1976-[197.?]. - 3 p. su 2 c. ; 300 x 212 mm + 1 busta. ((Lettere su carta intestata personale. - Seconda lettera senza data.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 223 ;;0;0;;FR.A;CORRISP;PUNG; ;23/02/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625601;;"[*Biglietto] 1969 settembre 4, Venezia [a Giuseppe] Raimondi / Pungarelli. - 1969. - 2 p. su 1 c. ; 109 x 171 mm + 1 busta. ((Biglietto ms. intestato ""Il direttore delle Belle Arti del Comune di Venezia"".";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 224 ;;0;0;;FR.A;CORRISP;PULLG; ;23/02/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625603;;"[*Cartolina intestata] 1958 aprile 5, Padova [a Giuseppe] Raimondi / Giorgio Pullini. - 1958. - 1 c. ; 105 x 154 mm. ((Cartolina ms. intestata ""Universita degli studi di Padova, Facolta di Lettere e Filosofia, Seminario di Filologia moderna"".";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 225 ;;0;0;;FR.A;CORRISP;POGGR; ;23/02/93;;;L 2;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625604;;"[*Lettere] 1954 febbraio 27 - 1954 maggio 6, Roma [a Giuseppe] Raimondi / Renato Poggioli. - 1954. - 1 c. ; 280 x 221 mm + 1 buste + lettera (1 c.). ((Una lettera e una busta intestate ""Inventario"". - Allegata lettera su carta intestata ""United States information service"" di Giorgio Polla a G. R. che accompagna la lettera di R. P.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 226 ;;0;0;;FR.A;CORRISP;PICCF; ;23/02/93;;;L 1, R 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625605;;"[*Lettera] 1955 agosto 14, Milano [a Giuseppe] Raimondi / Fantasio Piccoli. [Lettera 1955? agosto dopo il 14, Bologna] [a Fantasio Piccoli] / Giuseppe Raimondi. - 1955. - 2 c. ; 288 x 227 + 1 busta. ((Lettera di F. P. ds. su carta intestata ""Teatro stabile della citta di Bolzano e della regione Trentino Alto-Adige"". - Lettera di G. R. minuta ms.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 227 ;;0;0;;FR.A;CORRISP;PERMP; ;23/02/93;;;L 6;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625606;;"[*Lettere] 1954 ottobre 26 - 1958 febbraio 16, Empoli [e] Roma [a Giuseppe] Raimondi / Piergiovanni Permoli. - 1954-1958. - 6 c. ; 311 x 221 mm + 5 buste.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 228 ;;0;0;;FR.A;CORRISP;PRATR; ;23/02/93;;;L 7, CP 3, CI 2, BP 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625607;;"[*Lettere, cartoline postali, cartoline illustrate e biglietto postale] 1926 maggio 20 - 1965 dicembre 21, Viterbo [etc.] [a Giuseppe] Raimondi / Raffaello Prati. - 1926-1965. - 23 p. su 13 c. ; 291 x 224 mm + 6 buste. ((Una lettera su carta intestata ""Prof. Francesco Pasi"".";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 229 ;;0;0;;FR.A;CORRISP;PRAMG; ;23/02/93;;;CI 1, CP 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625610;;"[*Cartolina intestata e cartolina postale] 1929 dicembre 28 - 1946 settembre 16, Milano [e] Spello [a Giuseppe] Raimondi / Giacomo Prampolini. - 1929-1946. - 3 p. su 2 c. ; 105 x 148 mm. ((Cartolina intestata ""L'Italia letteraria, La fiera letteraria"".";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 230 ;;0;0;;FR.A;CORRISP;PIAZF; ;23/02/93;;;L 5;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625608;;"[*Lettere] 1929 settembre 2 - 1930 luglio 30, Milano [a] Giuseppe Raimondi / Filippo Piazzi. - 1929-1930. - 7 p. su 5 c. ; 288 x 231 mm + 5 buste. ((Tre lettere su carta intestata ""Il secolo illustrato"", due lettere su carta intestata ""L'illustrazione"".";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 231 ;;0;0;;FR.A;CORRISP;PETRUC; ;23/02/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625612;;"[*Lettera] 1958 maggio 9, Roma [a Giuseppe] Raimondi / Carlo Alberto Petrucci. - 1958. - 1 c. ; 235 x 173 mm + 1 busta. ((Lettera ds. su carta intestata ""Calcografia nazionale"".";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 232 ;;0;0;;FR.A;CORRISP;PINIG; ;23/02/93;;;L 2;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625609;;"[*Lettere] 1967 aprile 29 - 1978 ottobre 9, Bologna [a Giuseppe] Raimondi / Giacomo Pini. - 1967-1978. - 2 c. ; 281 x 220 mm + 1 busta + dattiloscritti (5 c.). ((Allegate poesie di G. P.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 233 ;;0;0;;FR.A;CORRISP;PEDEM; ;23/02/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625611;;"[*Lettera] 1961 novembre 18, Bologna [a Giuseppe Raimondi] / Maria Pederzini. - 1961. - 1 c. ; 288 x 229 mm + 1 busta. ((Lettera ds. su carta intestata ""La loggia, galleria d'arte, Bologna"".";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 234 ;;0;0;;FR.A;CORRISP;PROCU; ;23/02/93;;;L 3, R 1, BI 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625614;;"[*Lettere e biglietto intestato] 1957 settembre 26 - 1961 maggio 2, Firenze [a Giuseppe] Raimondi / Ugo Procacci. [Lettera 1957 dopo settembre], Bologna [a Ugo] Procacci / Giuseppe Raimondi. - 1957-1961. - 11 p. su 5 c. ; 320 x 221 mm + 4 buste + tessera di libero ingresso (1 c.). ((Due lettere e biglietto intestati ""Soprintendenza alle gallerie, gabinetto restauri, Firenze"", una lettera intestata ""Soprintendenza ai monumenti delle province di Firenze, Arezzo e Pistoria"". - Lettera di G. R. minuta ds. non firmata. - Allegato invito per la mostra di affreschi staccati.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 235 ;;0;0;;FR.A;CORRISP;POZZC; ;23/02/93;;;L 2;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625615;;"[*Lettere] 1964 settembre 9 - [1968 aprile 22], Bologna [e] Parma [a Giuseppe] Raimondi / Concetto Pozzati. - 1964-[1968]. - 2 c. ; 289 x 221 mm + 2 buste + comunicato stampa (2 p. su 1 c. ; 459 x 287 mm). ((Una lettera su carta intestata personale, una lettera su carta intestata ""Pozzati, mostra antologica, aprile-maggio 1968, Parma"". - Seconda data tratta dal timbro postale.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 236 ;;0;0;;FR.A;CORRISP;PEDRN; ;23/02/93;;;L 8, CI 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625613;;"[*Lettere e cartolina illustrata] 1965 ottobre 11 - 1977 marzo 12, Santarcangelo [etc.] [a Giuseppe] Raimondi / Nino Pedretti. - 1965-1977. - 11 p. su 9 c. ; 297 x 220 mm + 7 buste + dattiloscritto (3 c.). ((Allegata poesia di N. P.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 237 ;;0;0;;FR.A;CORRISP;PRAME; ;23/02/93;;;CI 4, CP 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625618;;"[*Cartoline intestate e cartolina postale 1918 febbraio 24 - 1920 dicembre senza giorno], Roma [a Giuseppe] Raimondi / Enrico Prampolini. - [1918-1920]. - 9 p. su 5 c. ; 90 x 140 mm. ((Tre cartoline intestate ""Noi : raccolta internazionale d'arte"", una cartolina intestata ""Exposition internationale d'art moderne, Geneve"". - Date tratte dai timbri postali.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 238 ;;0;0;;FR.A;CORRISP;PIOVG; ;23/02/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625617;;"[*Lettera] 1965 febbraio 8, Milano [a Giuseppe] Raimondi / Guido Piovene. - 1965. - 1 c. ; 280 x 221 mm + 1 busta. ((Ms.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 239 ;;0;0;;FR.A;CORRISP;PENOG; ;23/02/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625616;;"[*Lettera] 1970 luglio 11, Torino [a] Giuseppe Raimondi / Giovanni Penotti. - 1970. - 1 c. ; 275 x 179 mm. ((Ds.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 240 ;;0;0;;FR.A;CORRISP;PEPOG; ;23/02/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625619;;"[*Cartolina postale] 1943 settembre 3, Bologna [a Giuseppe] Raimondi / Gozzadino Pepoli. - 1943. - 1 c. ; 108 x 148 mm. ((Ms.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 241 ;;0;0;;FR.A;CORRISP;PASOPP; ;23/02/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625620;;"[*Lettera] 1953 marzo 9, Roma [a Giuseppe] Raimondi / Pier Paolo Pasolini. - 1953. - 1 c. ; 278 x 180 mm + 1 busta. ((Ds.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 242 ;;0;0;;FR.A;CORRISP;PESAG; ;23/02/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625621;;"[*Cartolina postale] 1950 agosto 16, Lucca [a Giuseppe] Raimondi / Gino Pesaretti. - 1950. - 1 c. ; 106 x 146 mm. ((Ms.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 243 ;;0;0;;FR.A;CORRISP;POGGG; ;23/02/93;;;L 4, CI 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625622;;"[*Lettere e cartolina illustrata] 1963 Pasqua - 1971 ottobre 3, Bologna [etc.] [a Giuseppe] Raimondi / p. Poggeschi. - 1963-1971. - 10 p. su 6 c. ; 311 x 227 mm + 4 buste. ((Una lettera su carta intestata ""Pp. Gesuiti, Residenza"".";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 244 ;;0;0;;FR.A;CORRISP;PERSLM; ;23/02/93;;;L 4, R 1, B 1, T 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625623;;"[*Lettere, biglietto e telegramma 1969] marzo 14 - 1978 luglio 18, Firenze [a Giuseppe] Raimondi / Luigi M. Persone. [Lettera] 1975 novembre 10, Bologna [a Luigi M.] Persone / [Giuseppe Raimondi]. - [1969]-1978. - 10 p. su 7 c. ; 300 x 219 mm + 3 buste. ((Prima data tratta dal timbro postale. - Lettera di G. R. minuta ds. non firmata.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 245 ;;0;0;;FR.A;CORRISP;PESCA; ;23/02/93;;;L 5;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625624;;"[*Lettere 1929] Pasqua - 1929 ottobre 16, Milano [a Giuseppe] Raimondi / Antonio Pescarzoli. - 1929. - 6 p. su 5 c. ; 231 x 144 mm + 5 buste. ((Quattro lettere su carta intestata ""Soc. an. it. La bibliofila"". - Prima data tratta dal timbro postale.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 246 ;;0;0;;FR.A;CORRISP;QUASS; ;23/02/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625625;;"[*Lettera] 1964 giugno 20, Milano [a] Giuseppe Raimondi / Salvatore Quasimodo. - 1964. - 1 c. ; 297 x 210 mm + 1 busta. ((Ds.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 247 ;;0;0;;FR.A;CORRISP;PRAZM; ;23/02/93;;;L 3, CI 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625627;;"[*Lettere e cartolina illustrata] 1928 marzo 17 - 1956 gennaio 21, Liverpool [etc.] [a Giuseppe] Raimondi / Mario Praz. - 1928-1956. - 8 p. su 5 c. ; 227 x 175 mm + 3 buste. ((Una lettera su carta intestata ""The University of Liverpool"", una lettera su carta intestata ""Facolta di Lettere e Filosofia"", una lettera su carta intestata ""Extra-murial Department, University Manchester"".";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 248 ;;0;0;;FR.A;CORRISP;QUARGN; ;23/02/93;;;L 5, R 2;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625628;;"[*Lettere] 1977 maggio 11 - 1978 febbraio 10, Trieste [a] Giuseppe Raimondi / Natalia Quarantotto Giotti. [Lettere] 1977 giugno 9 - 1977 novembre 9, Bologna [a] Natalia [Quarantotto Giotti] / Giuseppe Raimondi. - 1977-1978. - 12 p. su 7 c. ; 294 x 226 mm + 5 buste + articolo di giornale (1 c.). ((Lettere di G. R. minute ds. non firmate. - Allegato articolo ""Le poesie escluse : pubblicate ventitre liriche di Virgilio Giotti"".";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 249 ;;0;0;;FR.A;CORRISP;PICHC; ;23/02/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625629;;"[*Lettre] 1957 novembre 20, Paris [a Giuseppe Raimondi] / Claude Pichois. - 1957. - 1 c. ; 210 x 135 mm + 1 busta. ((Ms.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 250 ;;0;0;;FR.A;CORRISP;TRECE; ;23/02/93;;;L 1, CP 1, R 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625631;;"[*Cartolina postale e lettera 1918 febbraio 6] - 1948 settembre 10, Parma [e] Wroclaw [a] Giuseppe Raimondi / Ernesto Treccani. [Lettera] 1975 aprile 5, Bologna [a Ernesto] Treccani / Giuseppe Raimondi. - 1918-1975. - 4 p. su 3 c. ; 281 x 221 mm + 1 busta. ((Una lettera su carta intestata ""Congres mondial des intellectuels pour la paix"". - Prima data tratta dal timbro postale. - Lettera di G. R. minuta ds. non firmata.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 251 ;;0;0;;FR.A;CORRISP;TAMBO; ;23/02/93;;;L 7, CI 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625630;;"[*Lettere e cartolina illustrata] 1955 ottobre 17 - 1960 novembre 26, Roma [e] Paris [a Giuseppe] Raimondi / Orfeo Tamburi. - 1955-1960. - 10 p. su 8 c. ; 270 x 210 mm + 7 buste + cartolina (1 c.). ((Allegata riproduzione di un quadro di O. T.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 252 ;;0;0;;FR.A;CORRISP;DECHG; ;23/02/93;;;CP 11, L 3;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625632;;"[*Cartoline postali e lettere] 1918 gennaio 16 - [1920 giugno 22], Ferrara [a Giuseppe] Raimondi / Giorgio De Chirico. - 1918-[1920]. - 25 p. su 14 c. ; 309 x 212 mm + 3 buste + manoscritto (2 p. su 1 c. ; 420 x 314 mm). ((Seconda data tratta dal timbro postale. - Allegato manoscritto ""L'arcangelo affaticato"" di G. De C.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 253 ;;0;0;;FR.A;CORRISP;CARLL; ;23/02/93;;;L 11, R 4, T 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625633;;"[*Lettere e telegramma] 1953 ottobre 2 - [1969 dicembre 5], Torino [a] Giuseppe Raimondi / Luigi Carluccio. [Lettere] 1966 maggio 13 - 1969 novembre 26 [a Luigi] Carluccio / Giuseppe Raimondi. - 1953-[1969]. - 19 p. su 17 c. ; 291 x 228 mm + 11 buste. ((Una lettera su carta intestata ""La nuova bussola, galleria d'arte"", una lettera su carta intestata ""Galleria La bussola"", cinque lettere su carta intestata ""Gazzetta del popolo"", una lettera su carta intestata ""Associazione amici torinesi dell'arte contemporanea, Il sacro e il profano nell'arte dei simbolisti"". - Seconda data tratta dal timbro postale. - Lettere di G. R. minute ds. non firmate.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 254 ;;0;0;;FR.A;CORRISP;SOMAE; ;23/02/93;;;L 20, R 1, CP 2, CI 3, CInt 3;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625635;;"[*Lettere, cartoline postali, cartoline illustrate e cartoline intestate 1920 giugno 30] - 1929 febbraio 14, Milano [a Giuseppe] Raimondi / Enrico Somare. [Lettera] 1939 febbraio 2, Bologna [a Enrico] Somare / Giuseppe Raimondi. - [1920]-1939. - 67 p. su 35 c. ; 299 x 231 mm + 18 buste. ((Due lettere su carta intestata ""Il primato artistico italiano"", tre lettere su carta intestata ""Il primato editoriale"", dieci lettere e cartoline intestate ""L'esame"", una lettera su carta intestata ""Bottega di poesia"". - Prima data tratta dal timbro postale. - Lettera di G. R. minuta ds. non firmata.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 255 ;;0;0;;FR.A;CORRISP;PENAF; ;23/02/93;;;CP 2, L 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625636;;"[*Cartoline postali e lettera] 1918 febbraio 14 - [1918] aprile 8, 34. divisione [a Giuseppe] Raimondi / Francesco Penazzo. - 1918. - 5 p. su 3 c. ; 275 x 189 mm + 1 busta + biglietto ms. (1 c.). ((Cartoline postali intestate ""Corrispondenza del R. Esercito"". - Seconda data tratta dal timbro postale. - Allegato indirizzo di F. P.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 256 ;;0;0;;FR.A;CORRISP;MISSM; ;23/02/93;;;CP 2, CI 2, L 12;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625637;;"[*Cartoline postali, cartoline illustrate e lettere 1927] agosto 16 - 1965 maggio 25, Roma [a Giuseppe] Raimondi / Mario Missiroli. - [1927]-1965. - 25 p. su 16 c. ; 280 x 220 mm + 12 buste + ritaglio di giornale (1 c.). ((Due lettere su carta intestata ""Camera dei deputati"", sette lettere su carta intestata ""Il messaggero"", una lettera su carta intestata ""Federazione nazionale della stampa italiana"". - Prima data tratta dal timbro postale. - Allegato ritaglio da ""Il messaggero"" con articolo ""Goffredo"" firmato da M. M.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 257 ;;0;0;;FR.A;CORRISP;PULGB; ;23/02/93;;;L 13, CI 2;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625638;;"[*Lettere e cartoline illustrate] 1961 dicembre 27 - 1970 novembre 24, Parigi [a Giuseppe] Raimondi / Bruno Pulga. - 1961-1970. - 16 c. ; 270 x 210 mm + 13 buste + dattiloscritto (1 c.). ((Allegato elenco di pubblicazioni del ""Cercle des lecteurs"".";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
