Inventario;Tipo materiale dell'inventario;Valore inventariale;Prezzo acquisto;Dati scarto/cancellazione;Sezione;Collocazione;Specificazione;Sequenza;Data inv.;Stato copia;Disponibilità;Precisazione inventario;Tipo provenienza;Tipo materiale;Tipo documento;Id.;Id. SBN;Descrizione isbd;Legami con titoli superiori o supplementi
RDq 129 ;;0;0;;FR.A;QUADERNI.1;1960;17;08/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626659;;"Il *canditaio : racconto ; I disegni di Paul Klee. 15.12.960 / [Giuseppe Raimondi]. - 1960. - 1 quaderno (11 p. ms., di cui alcune numerate irregolarmente, su 10 c.) ; 21 cm. ((Tit. a c. [1]: Il canditaio di Santa Lucia; a c. [3]: 9.12.1960. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3626660 I *disegni di Paul Klee; HA PER ALTRO TITOLO 3626661 Il *canditaio di Santa Lucia"
RDq 130 ;;0;0;;FR.A;QUADERNI.1;1960;18;08/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626662;;"La *Roma di Ingres ; Il primo giorno dell'anno. 27.12.60 / [Giuseppe Raimondi]. - 1960. - 1 quaderno (10 p. ms., di cui alcune numerate irregolarmente, su 10 c.) ; 21 cm. ((A c. [3]: 20.12.1960. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3626663 Il *primo giorno dell'anno"
RDq 131 ;;0;0;;FR.A;QUADERNI.1;1961;1;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626665;;"*Almanacchi, almanacchi nuovi, lunari nuovi. 10.1.1961 ; Vita e pittura di Ottone Rosai. 20.1.1961 / [Giuseppe Raimondi]. - 1961. - 1 quaderno (10 p. ms., di cui alcune numerate irregolarmente, su 10 c.) ; 21 cm. ((Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3626666 *Vita e pittura di Ottone Rosai"
RDq 132 ;;0;0;;FR.A;QUADERNI.1;1961;2;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626664;;"*Storia di Carlo Carra. Gennaio 1961 / [Giuseppe Raimondi]. - 1961. - 1 quaderno (14 p. ms., di cui 13 numerate 2-14, su 10 c.) ; 21 cm. ((In cop. anche: 15.1.1961. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno."
RDq 133 ;;0;0;;FR.A;QUADERNI.1;1961;3;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626669;;"*Vecchio mantovano. 28.1.1961 ; Taccuinetto faentino di Dino Campana. 18.2.1961 / [Giuseppe Raimondi]. - 1961. - 1 quaderno (10 p. ms., di cui alcune numerate irregolarmente, su 10 c.) ; 21 cm. ((Tit. a c. [1]: Il vecchio e il bambino. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3626670 *Taccuinetto faentino di Dino Campana; HA PER ALTRO TITOLO 3626671 Il *vecchio e il bambino"
RDq 134 ;;0;0;;FR.A;QUADERNI.1;1961;4;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626667;;"*Blaise Cendras : ""la conferenza"" / [Giuseppe Raimondi]. - 1961. - 1 quaderno (11 p. ms., di cui 10 numerate 2-11, su 10 c.) ; 21 cm. ((In cop. anche: 14.2.61; 4.61. - Tit. a c. [1]: Il mio amico Cendras. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; HA PER ALTRO TITOLO 3626668 Il *mio amico Cendras"
RDq 135 ;;0;0;;FR.A;QUADERNI.1;1959;18;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626675;;"Una *tragedia ad Anversa ; Jouhandeau, un figlio della Chiesa. 20.9.1959 / [Giuseppe Raimondi]. - 1959. - 1 quaderno (13 p. ms., di cui alcune numerate irregolarmente, su 10 c.) ; 22 cm. ((A c. [3v]: 15.9.59. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3626676 *Jouhandeau, un figlio della Chiesa"
RDq 136 ;;0;0;;FR.A;QUADERNI.1;1961;5;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626679;;"*Marcel Schwob ancora. 28.2.1961 ; Conversazione verso sera. 5.3.1961 / [Giuseppe Raimondi]. - 1961. - 1 quaderno (12 p. ms., di cui alcune numerate irregolarmente, su 10 c.) ; 21 cm. ((Tit. a c. [1]: I due ""assassini"" di Marcel Schwob; a c. [3]: 27.2.1961. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3626680 *Conversazione verso sera; HA PER ALTRO TITOLO 3626681 I *due ""assassini"" di Marcel Schwob"
RDq 137 ;;0;0;;FR.A;QUADERNI.1;1961;6;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626672;;"Il *doganiere Rousseau e gli altri. 8.3.1961 ; Pierre Reverdy : 1917. 15.3.961 / [Giuseppe Raimondi]. - 1961. - 1 quaderno (13 p. ms., di cui alcune numerate irregolarmente, su 10 c.) ; 21 cm. ((In cop. anche: Manara Valgimigli. 20. - Tit. a c. [1]: Il doganiere Rousseau e i suoi compagni; a c. [3]: 10.3.1961. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3626673 *Pierre Reverdy : 1917; HA PER ALTRO TITOLO 3626674 Il *doganiere Rousseau e i suoi compagni"
RDq 138 ;;0;0;;FR.A;QUADERNI.1;1961;7;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626677;;"I *viaggi di Ungaretti. 25.3.1961 ; L'Africa di Rimbaud. 20.3.1961 / [Giuseppe Raimondi]. - 1961. - 1 quaderno (10 p. ms., di cui alcune numerate irregolarmente, su 10 c.) ; 21 cm. ((A c. [6]: 30.3.1961. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3626678 L'*Africa di Rimbaud"
RDq 139 ;;0;0;;FR.A;QUADERNI.1;1961;8;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626683;;"La *pista degli automobilini. 13.4.1961 ; Un dialogo di Leopardi. 25.4.1961 ; Fantasia sullo scultore Brancusi. 16.5.1961 / [Giuseppe Raimondi]. - 1961. - 1 quaderno (15 p. ms., di cui alcune numerate irregolarmente, su 10 c.) ; 21 cm. ((Tit. a c. [7]: Fantasia su di uno scultore. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3626684 Un *dialogo di Leopardi; CONTIENE ANCHE 3626685 *Fantasia sullo scultore Brancusi; HA PER ALTRO TITOLO 3626686 *Fantasia su di uno scultore"
RDq 140 ;;0;0;;FR.A;QUADERNI.1;1961;9;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626682;;"*Ritrattini romagnoli. Maggio 1961 / [Giuseppe Raimondi]. - 1961. - 1 quaderno (11 p. ms. su 10 c. non numerate) : ill. ; 21 cm. ((Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno."
RDq 141 ;;0;0;;FR.A;QUADERNI.1;1961;10;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626689;;"Le *sculture di Daumier. 21.5.961 ; Un uomo intraprendente. 25.5.961 / [Giuseppe Raimondi]. - 1961. - 1 quaderno (10 p. ms., di cui alcune numerate irregolarmente, su 10 c.) ; 21 cm. ((A c. [6]: 24.5.1961. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3626690 Un *uomo intraprendente"
RDq 142 ;;0;0;;FR.A;QUADERNI.1;1961;11;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626687;;"*Ritratti romagnoli. Maggio-giugno 1961 / [Giuseppe Raimondi]. - 1961. - 1 quaderno (9 p. ms., di cui 8 numerate 2-9, su 10 c.) ; 21 cm. ((A p. 9: 9 giugno 1961. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno."
RDq 143 ;;0;0;;FR.A;QUADERNI.1;1961;12;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626688;;"*Pascal a casa sua. 2 giugno 1961 / [Giuseppe Raimondi]. - 1961. - 1 quaderno (5 p. ms., di cui 4 numerate 2-5, su 10 c.) ; 21 cm. ((A p. 5: 3.6.1961. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno."
RDq 144 ;;0;0;;FR.A;QUADERNI.1;1961;13;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626691;;"*Qualche annotazione sul Bacchelli bolognese. Luglio, agosto 1961 / [Giuseppe Raimondi]. - 1961. - 1 quaderno (16 p. ms., di cui 15 numerate 2-16, su 10 c.) ; 22 cm. ((A p. 16: 18 settembre 1961. - Ms. - Vi e inserita ricevuta di raccomandata (1 c.).";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno."
RDq 145 ;;0;0;;FR.A;QUADERNI.1;1961;14;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626692;;"La *mostra di Giovanni Romagnoli. Agosto 1961 / [Giuseppe Raimondi]. - 1961. - 1 quaderno (14 p. ms., di cui 10 numerate 2-11, su 10 c.) ; 22 cm. ((In cop. anche: 27. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno."
RDq 146 ;;0;0;;FR.A;QUADERNI.1;1961;16;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626693;;"*Gustave Moreau al Louvre ; Il quartiere di Pascal ; La cucina di Chardin / [Giuseppe Raimondi]. - 1961. - 1 quaderno (16 p. ms., di cui alcune numerate irregolarmente, su 10 c.) ; 22 cm. ((In cop. e a c. [3] anche: 9.10.1961; a c. [6]: 20 ottobre 1961; a c. [9]: 24.10.1961; tit. a c. [1]: Gustave Moreau, fra il Louvre e l'Opera; tit. alle cc. [6v] e [7]: Chardin in cucina; La cucina di Mr. Chardin. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3626694 Il *quartiere di Pascal; CONTIENE ANCHE 3626695 La *cucina di Chardin; HA PER ALTRO TITOLO 3626696 *Gustave Moreau, fra il Louvre e l'Opera; HA PER ALTRO TITOLO 3626697 *Chardin in cucina; HA PER ALTRO TITOLO 3626698 La *cucina di Mr. Chardin"
RDq 147 ;;0;0;;FR.A;QUADERNI.1;1961;17;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626699;;"*Dopo Parigi : appunti. Ottobre '961 / [Giuseppe Raimondi]. - 1961. - 1 quaderno (15 p. ms., di cui alcune numerate irregolarmente, su 10 c.) ; 22 cm. ((In cop. anche: 1. Il quartiere di Pascal; 2. I mattini di P. Valery; 3. Il bagno turco di Ingres; 4. I pazzi, i negri, i cavalli di Gericault; 5. La cucina di Chardin; 6. Il museo Rodin. - A c. [6v]: 15 ottobre 1961; a c. [9]: 30.10.1961. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno."
RDq 148 ;;0;0;;FR.A;QUADERNI.1;1961;18;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626701;;"Un *proletario al Louvre ; Al museo Rodin / [Giuseppe Raimondi]. - 1961. - 1 quaderno (16 p. ms., di cui alcune numerate irregolarmente, su 10 c.) ; 22 cm. ((In cop. anche: 12.11.61; a c. [3]: 6.11.1961; tit. a c. [4v]: Il serraglio di Rodin. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3626702 *Al museo Rodin; HA PER ALTRO TITOLO 3626703 Il *serraglio di Rodin"
RDq 149 ;;0;0;;FR.A;QUADERNI.1;1961;19;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626700;;"I *disegni di Lea Colliva. Novembre 1961 / [Giuseppe Raimondi]. - 1961. - 1 quaderno (6 p. ms., di cui 4 numerate 2-5, su 10 c.) ; 22 cm. ((In cop. anche: 14. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno."
RDq 150 ;;0;0;;FR.A;QUADERNI.1;1961;20;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626704;;"Un *figlio della rivoluzione : Gericault ; I cordai di porta Galliera. 1.12.'961 ; Una illustrazione per Valery. 5.12.1961 / [Giuseppe Raimondi]. - 1961. - 1 quaderno (17 p. ms., di cui alcune numerate irregolarmente, su 10 c.) ; 22 cm. ((In cop. e a c. [3] anche: 25.11.1961; tit. a c. [1]: Gericault, un figlio della Francia. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3626705 I *cordai di porta Galliera; CONTIENE ANCHE 3626706 Una *illustrazione per Valery; HA PER ALTRO TITOLO 3626707 *Gericault, un figlio della Francia"
RDq 151 ;;0;0;;FR.A;QUADERNI.1;1961;21;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626708;;"*Verga nel paesaggio siciliano ; Gli artisti nel loro studio. 20.12.961 / [Giuseppe Raimondi]. - 1961-1962. - 1 quaderno (16 p. ms., di cui alcune numerate irregolarmente, su 10 c.) ; 22 cm. ((In cop. anche: Jackson Pollock e la Fornarina. 12.1.1962; a c. [3]: 14.12.1961; a c. [9]: 11.1.1962. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3626709 Gli *artisti nel loro studio"
RDq 152 ;;0;0;;FR.A;QUADERNI.1;1962;1;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626710;;"I *disegni di Michelangelo. 16.1.1962 ; Una rivista letteraria a Bologna : (La Raccolta 1918) / [Giuseppe Raimondi]. - 1962. - 1 quaderno (10 p. ms., di cui alcune numerate irregolarmente, su 10 c.) ; 22 cm. ((A c. [6]: 21.1.962. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3626711 Una *rivista letteraria a Bologna : (La Raccolta 1918)"
RDq 153 ;;0;0;;FR.A;QUADERNI.1;1962;2;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626712;;"La *partita al pallone del mercoledi. 24.1.962 ; L'estetica del Camaleonte. 30.1.1962 / [Giuseppe Raimondi]. - 1962. - 1 quaderno (11 p. ms., di cui alcune numerate irregolarmente, su 10 c.) ; 22 cm. ((In cop. anche: Il giuoco del pallone; tit. a c. [1]: La partita del lunedi al giuoco del pallone; a c. [6]: 29.1.1962. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3626713 L'*estetica del Camaleonte; HA PER ALTRO TITOLO 3626714 Il *giuoco del pallone; HA PER ALTRO TITOLO 3626715 La *partita del lunedi al giuoco del pallone"
RDq 154 ;;0;0;;FR.A;QUADERNI.1;1962;3;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626717;;"La *rondine di Banquo. 6.2.1962 ; Oskar Kokoschka. 12.2.1962 / [Giuseppe Raimondi]. - 1962. - 1 quaderno (10 p. ms;, di cui alcune numerate irregolarmente, su 10 c.) ; 22 cm. ((Tit; a c. [1]: La strana rondine di Banquo. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3626718 *Oskar Kokoschka; HA PER ALTRO TITOLO 3626719 La *strana rondine di Banquo"
RDq 155 ;;0;0;;FR.A;QUADERNI.1;1962;4;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626720;;"Un ""*Giani - 1962"" ; Disegni e poesia di Michelangelo. 21.2.1962 / [Giuseppe Raimondi]. - 1962. - 1 quaderno (11 p. ms., di cui alcune numerate irregolarmente, su 10 c.) ; 22 cm. ((Tit. a c. [1]: Avevo visto ammazzare un bambino; a c. [3]: 16.2.1962. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3626721 *Disegni e poesia di Michelangelo; HA PER ALTRO TITOLO 3626722 *Avevo visto ammazzare un bambino"
RDq 156 ;;0;0;;FR.A;QUADERNI.1;1962;5;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626716;;"*Bologna cento anni fa : conferenza per la Societa toscana per la storia del Risorgimento. Marzo 1962 / [Giuseppe Raimondi]. - 1962. - 1 quaderno (18 p. ms., di cui 17 numerate 2-18, su 10 c.) ; 22 cm. ((A p. 18: 25 marzo 1962. - Ms. - Vi e inserito ds. con le bozze corrette della conferenza e minuta ds. di lettera di G. R. a Camerani del 2 dicembre 1963 (20 c.).";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno."
RDq 157 ;;0;0;;FR.A;QUADERNI.1;1962;6;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626723;;"Un *momento della nostra vita. 2.3.1962 ; I grandi romantici inglesi. 13.3.962 / Giuseppe Raimondi. - 1962. - 1 quaderno (10 p. ms., di cui alcune numerate irregolarmente, su 10 c.) ; 22 cm. ((Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3626724 I *grandi romantici inglesi"
RDq 158 ;;0;0;;FR.A;QUADERNI.1;1962;7;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626725;;"Le *stampe del Piranesi. 21.5.962 ; Pascoli, e il paesaggio di Romagna. 28.3.962 ; Il canonico Malvasia. 6.4.962 / [Giuseppe Raimondi]. - 1962. - 1 quaderno (16 p. ms., di cui alcune numerate irregolarmente, su 10 c.) ; 22 cm. ((Tit. a c. [3]: Pascoli e il ""paese"" di Romagna; tit. a c. [8]: Il canonico bolognese. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3626726 *Pascoli, e il paesaggio di Romagna; CONTIENE ANCHE 3626727 Il *canonico Malvasia; HA PER ALTRO TITOLO 3626728 *Pascoli e il ""paese"" di Romagna; HA PER ALTRO TITOLO 3626729 Il *canonico bolognese"
