Inventario;Tipo materiale dell'inventario;Valore inventariale;Prezzo acquisto;Dati scarto/cancellazione;Sezione;Collocazione;Specificazione;Sequenza;Data inv.;Stato copia;Disponibilità;Precisazione inventario;Tipo provenienza;Tipo materiale;Tipo documento;Id.;Id. SBN;Descrizione isbd;Legami con titoli superiori o supplementi
RDa 31 ;;0;0;;FR.A;ARTICOLI1;1961;12.14 ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627142;;"*Libri d'arte / G. Raimondi. - 1961. - [4] c. ; 31 cm. ((Il resto del carlino 14.12.1961. - A c. [1], di altra mano, anche: Cento scultori moderni e il pittore della scatola magica. - Nel quaderno degli Indici compare con il tit. ""Libri d'arte: 100 scultori moderni e 1 pittore"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627143 *Cento scultori moderni e il pittore della scatola magica; HA PER ALTRO TITOLO 3627144 *Libri d'arte: 100 scultori moderni e 1 pittore"
RDa 32 ;;0;0;;FR.A;ARTICOLI1;1961;12.22 ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627145;;"[*Verga nel paesaggio siciliano] / [Giuseppe Raimondi]. - 1961. - [2] c. ; 31 cm. ((Tit. dal quaderno degli Indici. - Il resto del carlino 22.12.1961. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 33 ;;0;0;;FR.A;ARTICOLI1;1961;12.27 ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627147;;"*Neve di Natale / [Giuseppe Raimondi]. - 1961 dicembre 27. - 5 c. ; 31 cm. ((Il resto del carlino 3.1.1962. - A c. 1, di altra mano, e nel quadeno degli Indici compare con il tit. ""La neve dell'infanzia"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627148 La *neve dell'infanzia"
RDa 34 ;;0;0;;FR.A;ARTICOLI1;1962;01.05 ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627146;;"*Mostre d'arte : Leoni, Pessarelli, Roda al Museo civico di Bologna / [Giuseppe Raimondi]. - 1962. - [2] c. ; 31 cm. ((Il resto del carlino 5.1.1962. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 35 ;;0;0;;FR.A;ARTICOLI1;1962;01.06 ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627149;;"Le *sculture di Alberto Sani / Giuseppe Raimondi. - 1962. - [3] c. ; 31 cm. ((Il resto del carlino 6.1.1962. - Nel quaderno degli Indici compare con il tit. ""Mostre d'arte : le sculture di Alberto Sani"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627150 *Mostre d'arte : le sculture di Alberto Sani"
RDa 36 ;;0;0;;FR.A;ARTICOLI1;1962;01.11 ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627151;;"*Cartoline da Cesena / [Giuseppe Raimondi]. - 1962. - 4 c. ; 31 cm. ((Il resto del carlino 11.1.1962. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 37 ;;0;0;;FR.A;ARTICOLI1;1962;02.16 ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627152;;"*Libri d'arte : il Correggio di Stefano Bottari / G. Raimondi. - 1962. - [3] c. ; 31 cm. ((Il resto del carlino 16.2.1962. - A c. [1], di altra mano, e nel quaderno degli Indici compare con il tit. ""Le ""favole"" del Correggio"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627153 Le ""*favole"" del Correggio"
RDa 38 ;;0;0;;FR.A;ARTICOLI1;1962;03.06 ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627156;;"I *visitatori della domenica / [Giuseppe Raimondi]. - 1962 marzo 6. - [5] p. su 6 c. ; 31 cm. ((Il resto del carlino 14.10.1962. - A c. [1], di altra mano, e nel quaderno degli Indici compare con il tit. ""Vecchia officina"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627157 *Vecchia officina"
RDa 39 ;;0;0;;FR.A;ARTICOLI1;1962;05.10 ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627154;;"*Caffe letterari a Bologna / [Giuseppe Raimondi]. - 1962. - 5 c. ; 31 cm. ((Il resto del carlino 10.5.1962. - Nel quaderno degli Indici compare con il tit. ""I nostri caffe"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627155 I *nostri caffe"
RDa 40 ;;0;0;;FR.A;ARTICOLI1;1962;05.13 ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627159;;"Gli *scrittori e la pittura / [Giuseppe Raimondi]. - 1962 maggio 13. - 5 c. ; 31 cm. ((Il resto del carlino 19.5.1962. - Nel quaderno degli Indici compare con il tit. ""Tempo di crisi : (gli scrittori e la pittura)"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627160 *Tempo di crisi : (gli scrittori e la pittura)"
RDa 41 ;;0;0;;FR.A;ARTICOLI1;1962;05.31 ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627158;;"*Laforgue, chi era costui? / [Giuseppe Raimondi]. - 1962 maggio 31. - 5 c. ; 31 cm. ((Il resto del carlino 8.6.1962. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 42 ;;0;0;;FR.A;ARTICOLI1;1962;06.06 ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627161;;"Un *quadro di Vuillard / [Giuseppe Raimondi]. - 1962 giugno 6. - 5 c. ; 31 cm. ((Il resto del carlino 15.6.1962. - Nel quaderno degli Indici compare con il tit. ""La casa in campagna : (Vuillard)"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627162 La *casa in campagna : (Vuillard)"
RDa 43 ;;0;0;;FR.A;ARTICOLI1;1962;06.15 ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627163;;"La *21. Biennale internazionale d'arte di Venezia / [Giuseppe Raimondi]. - 1962 giugno 15. - 6 c. ; 31 cm. ((Il resto del carlino 16.6.1962. - A c. 1, di altra mano, e nel quaderno degli Indici comapre con il tit. ""Due maestri e 12 laureati alla Biennale"". - A c. 1 anche 23.7.62. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627164 *Due maestri e 12 laureati alla Biennale"
RDa 44 ;;0;0;;FR.A;ARTICOLI1;1962;06.28 ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627166;;"*Perche la natura morta / [Giuseppe Raimondi]. - 1962 giugno 28. - 5 c. ; 31 cm. ((Il resto del carlino 21.7.1962. - Nel quaderno degli Indici compare con il tit. ""La natura morta"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3055550 CFI0049874 La *natura morta."
RDa 45 ;;0;0;;FR.A;ARTICOLI1;1962;07.10 ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627165;;"*Castello del Malconsiglio / Giuseppe Raimondi. - 1962 luglio 10. - 6 c. ; 31 cm. ((Il resto del carlino 15.7.1962. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 46 ;;0;0;;FR.A;ARTICOLI1;1962;07.23 ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627167;;"*Alla Biennale veneziana : gli artisti stranieri / [Giuseppe Raimondi]. - 1962. - 7 c. ; 31 cm. ((Il resto del carlino 23.7.1962. - Nel quaderno degli Indici compare con il tit. ""Gli ospiti d'onore alla Biennale"" e con la data 23.6.1962. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627168 Gli *ospiti d'onore alla Biennale"
RDa 47 ;;0;0;;FR.A;ARTICOLI1;1962;08.01 ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627169;;"*Odilon Redon, pittore visionario / Giuseppe Raimondi. - 1962. - 6 c. ; 31 cm. ((Il resto del carlino 1.8.1962. - Nel quaderno degli Indici compare con il tit. ""Redon pittore visionario"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627170 *Redon pittore visionario"
RDa 48 ;;0;0;;FR.A;ARTICOLI1;1962;08.25 ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627171;;"*Cima da Conegliano : la mostra di Treviso / [Giuseppe Raimondi]. - 1962 agosto 25. - 6 c. ; 31 cm. ((Il resto del carlino 26.8.1962. - Nel quaderno degli Indici compare con il tit. ""Pittura del Cima : (mostra di Treviso)"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627172 *Pittura del Cima : (mostra di Treviso)"
RDa 49 ;;0;0;;FR.A;ARTICOLI1;1962;10.06 ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627173;;"I *canti popolari emiliani / Giuseppe Raimondi. - 1962. - [3] c. ; 31 cm. ((Il resto del carlino 6.10.1962. - Nel quaderno degli Indici compare con il tit. ""Canti emiliani"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627174 *Canti emiliani"
RDa 50 ;;0;0;;FR.A;ARTICOLI1;1962;10.14 ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627175;;"*Arte antica e moderna : pubblicazioni d'arte / G. R. - 1962. - [2] c. ; 31 cm. ((Il resto del carlino 14.10.1962. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 51 ;;0;0;;FR.A;ARTICOLI1;1962;11.07 ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627176;;"*Ricordo di Antonio Baldini / [Giuseppe Raimondi]. - 1962. - [3] c. ; 31 cm. ((Il resto del carlino 7.11.1962. - Nel quaderno degli Indici compare con il tit. ""E morto Antonio Baldini"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627177 *E morto Antonio Baldini"
